age,gender,split,final
64,M,2:06:06,5:29:04
25,W,2:14:31,5:29:05
27,W,2:18:01,5:29:05
24,M,2:20:01,5:29:05
46,M,2:14:38,5:29:05
42,M,2:11:59,5:29:06
42,M,2:22:10,5:29:06
60,W,2:20:30,5:29:06
31,W,2:16:40,5:29:06
29,M,2:05:30,5:29:06
55,M,2:18:34,5:29:07
37,M,2:16:01,5:29:07
19,W,2:22:58,5:29:07
35,M,2:07:10,5:29:07
48,W,2:19:25,5:29:07
33,M,2:03:00,5:29:07
52,W,2:22:42,5:29:08
51,W,2:19:25,5:29:08
27,M,2:11:15,5:29:08
45,M,2:18:08,5:29:09
26,M,2:17:45,5:29:09
42,W,2:20:45,5:29:09
44,M,2:11:34,5:29:10
45,M,2:13:51,5:29:10
50,M,2:17:11,5:29:10
36,M,2:16:11,5:29:11
61,M,2:07:24,5:29:11
34,W,2:23:34,5:29:12
30,W,2:23:16,5:29:12
53,M,2:06:37,5:29:13
38,W,2:11:36,5:29:13
49,M,2:02:44,5:29:13
44,W,2:25:21,5:29:13
53,M,2:17:38,5:29:13
33,M,2:12:16,5:29:14
42,W,2:15:05,5:29:14
54,W,2:22:17,5:29:14
46,W,2:36:50,5:29:15
24,M,2:01:38,5:29:15
36,W,2:17:24,5:29:15
42,M,2:13:30,5:29:15
37,W,2:20:23,5:29:15
46,W,2:24:17,5:29:15
50,M,2:13:21,5:29:16
33,M,2:13:56,5:29:17
29,M,2:09:49,5:29:17
32,M,2:08:07,5:29:17
49,W,2:18:42,5:29:18
40,W,2:22:57,5:29:18
46,W,2:13:11,5:29:18
62,M,2:18:11,5:29:18
50,W,2:18:52,5:29:19
27,M,2:27:35,5:29:19
52,M,2:17:57,5:29:19
47,W,2:13:05,5:29:19
31,W,2:14:24,5:29:19
42,W,2:13:52,5:29:19
29,W,2:25:07,5:29:20
45,W,2:22:13,5:29:21
28,W,2:20:33,5:29:21
42,W,2:09:56,5:29:21
33,W,2:15:16,5:29:21
42,M,1:59:24,5:29:21
21,M,2:22:29,5:29:22
46,W,2:21:49,5:29:22
28,W,2:12:05,5:29:22
53,W,2:14:07,5:29:23
38,M,2:02:13,5:29:23
30,M,2:13:32,5:29:23
50,M,2:08:21,5:29:23
56,M,2:14:18,5:29:23
37,W,2:14:04,5:29:23
47,W,2:21:09,5:29:24
40,W,2:12:27,5:29:24
56,M,2:08:02,5:29:24
55,W,2:28:58,5:29:24
48,W,2:24:15,5:29:25
25,W,2:17:42,5:29:25
50,M,2:08:31,5:29:26
48,W,2:13:01,5:29:26
29,M,2:18:48,5:29:26
51,W,2:19:29,5:29:26
44,M,2:09:16,5:29:27
25,M,2:25:47,5:29:27
30,W,2:22:51,5:29:27
61,M,1:59:56,5:29:28
46,W,2:18:06,5:29:29
33,W,2:13:22,5:29:31
25,M,2:14:37,5:29:31
61,M,2:10:39,5:29:31
34,W,2:14:09,5:29:32
49,W,2:26:49,5:29:32
39,W,2:17:07,5:29:32
47,W,2:18:42,5:29:32
39,W,2:14:18,5:29:32
39,M,2:02:45,5:29:33
44,M,2:20:23,5:29:33
61,M,2:14:43,5:29:33
43,M,2:19:45,5:29:34
26,M,2:18:31,5:29:34
31,W,2:12:59,5:29:35
29,W,2:20:13,5:29:36
49,M,2:20:42,5:29:36
47,M,2:22:18,5:29:37
45,W,2:13:18,5:29:37
46,M,2:08:48,5:29:37
52,M,2:20:13,5:29:39
27,W,2:23:31,5:29:39
57,M,2:10:01,5:29:40
34,W,2:18:44,5:29:41
32,W,2:10:53,5:29:41
50,M,2:22:22,5:29:41
46,M,2:17:42,5:29:41
45,M,2:18:16,5:29:41
26,W,2:16:02,5:29:41
30,M,2:10:00,5:29:42
21,W,2:22:26,5:29:42
52,W,2:15:03,5:29:42
36,W,2:27:34,5:29:43
38,W,2:23:19,5:29:43
28,W,2:22:10,5:29:43
46,M,2:04:04,5:29:43
23,W,2:17:45,5:29:44
40,M,2:22:25,5:29:44
62,M,2:07:30,5:29:45
26,M,2:03:01,5:29:45
52,M,2:09:18,5:29:45
57,M,2:06:56,5:29:46
34,M,2:20:53,5:29:46
36,M,2:15:42,5:29:46
65,M,2:14:54,5:29:46
41,W,2:21:26,5:29:47
31,M,2:16:08,5:29:47
57,M,2:11:47,5:29:47
51,W,2:17:11,5:29:47
44,M,2:18:49,5:29:48
39,M,2:15:01,5:29:48
50,W,2:10:03,5:29:48
36,W,2:19:28,5:29:48
53,M,2:17:22,5:29:49
24,M,1:56:07,5:29:49
42,W,2:09:46,5:29:49
55,W,2:23:12,5:29:49
37,W,2:14:55,5:29:49
30,W,2:15:44,5:29:50
23,W,2:10:29,5:29:50
18,M,2:21:43,5:29:50
40,W,2:16:40,5:29:51
28,M,2:13:21,5:29:52
57,M,2:27:59,5:29:52
32,M,2:21:43,5:29:52
56,W,2:16:26,5:29:53
62,M,2:13:48,5:29:53
34,M,2:18:40,5:29:54
43,M,2:06:31,5:29:54
35,W,2:13:02,5:29:54
27,M,2:26:55,5:29:55
51,W,2:18:48,5:29:56
36,W,2:18:41,5:29:56
42,M,2:15:46,5:29:57
43,M,2:22:52,5:29:57
37,W,2:14:53,5:29:57
40,M,2:05:20,5:29:58
37,M,2:15:52,5:29:59
41,W,2:25:38,5:30:00
26,M,2:09:11,5:30:00
38,M,2:20:28,5:30:00
50,M,2:21:56,5:30:01
49,W,2:16:16,5:30:01
31,M,2:10:43,5:30:01
47,W,2:12:58,5:30:01
46,W,2:21:57,5:30:01
41,M,2:15:12,5:30:02
37,W,2:12:38,5:30:03
26,M,2:16:55,5:30:04
30,W,2:21:53,5:30:04
40,M,2:03:02,5:30:04
37,W,2:15:46,5:30:04
57,M,2:13:13,5:30:05
55,M,2:15:29,5:30:05
57,M,2:16:24,5:30:05
30,W,2:14:53,5:30:06
66,M,2:15:55,5:30:06
46,W,2:26:59,5:30:07
28,M,2:05:13,5:30:07
32,W,2:19:50,5:30:08
42,M,2:16:21,5:30:08
30,W,2:44:46,5:30:08
45,M,2:07:57,5:30:08
41,W,2:06:26,5:30:09
31,W,2:16:40,5:30:09
43,W,2:10:59,5:30:10
37,M,2:15:08,5:30:10
57,M,2:10:41,5:30:10
49,W,2:22:52,5:30:11
42,M,2:07:01,5:30:11
47,M,2:16:34,5:30:12
31,W,2:24:15,5:30:12
31,W,2:16:32,5:30:12
22,M,2:18:02,5:30:13
51,M,2:09:25,5:30:13
21,W,2:23:30,5:30:13
51,M,2:18:08,5:30:14
35,W,2:18:43,5:30:14
52,W,2:14:05,5:30:14
45,M,2:27:08,5:30:14
47,W,2:08:33,5:30:15
46,M,2:11:20,5:30:15
55,M,2:12:18,5:30:16
30,W,2:22:59,5:30:16
35,W,2:16:54,5:30:17
28,M,2:16:02,5:30:17
25,W,2:18:17,5:30:18
53,W,2:16:54,5:30:18
31,W,2:18:23,5:30:18
51,W,2:17:14,5:30:18
37,W,2:19:22,5:30:19
36,M,2:16:37,5:30:19
52,M,2:12:03,5:30:19
31,W,2:20:13,5:30:19
32,W,2:14:08,5:30:19
38,M,2:14:25,5:30:19
45,M,2:11:49,5:30:19
71,W,2:16:15,5:30:19
28,M,2:01:16,5:30:20
31,W,2:13:35,5:30:20
24,M,2:12:56,5:30:21
49,W,2:08:25,5:30:21
62,M,2:11:31,5:30:22
37,W,2:22:30,5:30:22
31,M,2:05:51,5:30:22
33,W,2:23:16,5:30:23
48,W,2:17:24,5:30:24
38,W,2:15:36,5:30:25
39,M,2:17:16,5:30:25
57,M,2:11:58,5:30:26
46,M,2:19:06,5:30:26
20,W,2:17:23,5:30:27
33,W,2:15:39,5:30:27
23,M,2:19:50,5:30:27
42,W,2:22:31,5:30:28
44,W,2:15:35,5:30:29
31,W,2:22:08,5:30:29
37,M,1:58:05,5:30:29
23,W,2:16:43,5:30:29
52,M,2:08:57,5:30:30
45,M,2:17:27,5:30:30
50,M,2:12:59,5:30:30
50,W,2:27:25,5:30:30
29,M,2:20:22,5:30:31
56,M,2:13:14,5:30:31
59,M,2:12:21,5:30:31
37,M,2:17:09,5:30:32
42,M,2:26:19,5:30:32
56,M,2:21:43,5:30:33
36,W,2:19:48,5:30:33
47,M,2:23:47,5:30:34
43,M,2:13:37,5:30:35
39,M,2:05:39,5:30:35
40,M,2:19:40,5:30:35
33,M,2:16:20,5:30:35
45,M,2:11:08,5:30:35
34,W,2:10:39,5:30:35
38,M,2:22:53,5:30:35
54,W,2:16:24,5:30:36
56,M,2:06:42,5:30:36
60,M,2:14:20,5:30:37
44,M,2:09:46,5:30:37
62,M,2:02:14,5:30:37
47,W,2:15:14,5:30:38
25,W,2:21:02,5:30:39
38,M,2:16:56,5:30:40
40,W,2:22:55,5:30:40
40,M,2:19:24,5:30:40
40,W,2:26:35,5:30:41
41,W,2:19:12,5:30:41
39,M,2:18:40,5:30:41
52,W,2:23:00,5:30:43
40,W,2:16:01,5:30:43
33,W,2:12:00,5:30:44
39,M,2:14:04,5:30:44
39,M,2:24:32,5:30:44
39,M,2:08:38,5:30:45
44,M,2:07:15,5:30:46
42,M,2:18:18,5:30:46
35,W,2:18:43,5:30:46
48,W,2:16:31,5:30:46
36,M,2:21:37,5:30:47
48,M,2:08:19,5:30:47
24,M,2:17:18,5:30:47
48,W,2:19:03,5:30:48
44,M,2:17:23,5:30:48
50,M,2:11:59,5:30:48
41,W,2:20:13,5:30:48
35,W,2:17:37,5:30:48
51,M,2:17:41,5:30:49
46,M,2:19:09,5:30:49
23,W,2:20:04,5:30:50
51,W,2:10:53,5:30:50
48,M,2:21:04,5:30:51
51,M,2:16:01,5:30:51
27,M,2:10:05,5:30:51
31,M,2:18:30,5:30:51
32,W,2:12:15,5:30:52
60,M,2:08:01,5:30:52
48,W,2:05:59,5:30:52
48,M,2:14:51,5:30:52
34,M,2:09:52,5:30:53
53,M,2:13:59,5:30:53
61,W,2:14:09,5:30:54
60,M,2:14:11,5:30:55
40,W,2:11:56,5:30:55
37,M,1:57:27,5:30:55
40,M,2:18:02,5:30:55
39,M,2:06:26,5:30:55
37,M,2:13:47,5:30:55
52,M,2:29:59,5:30:56
48,W,2:23:20,5:30:56
40,W,2:10:56,5:30:56
32,W,2:23:08,5:30:56
37,W,2:11:31,5:30:57
42,W,2:20:41,5:30:57
59,M,2:21:26,5:30:57
60,W,2:16:08,5:30:58
40,M,2:23:02,5:30:58
27,M,2:26:42,5:30:58
37,M,2:13:51,5:30:58
41,W,2:16:54,5:30:59
49,M,2:24:56,5:31:00
55,W,2:13:19,5:31:01
37,W,2:16:27,5:31:01
44,W,2:17:51,5:31:01
39,W,2:06:18,5:31:01
31,W,2:19:25,5:31:01
30,W,2:21:18,5:31:02
44,W,2:39:07,5:31:02
30,M,2:13:16,5:31:02
27,W,2:23:35,5:31:03
29,M,2:16:42,5:31:03
48,M,2:13:07,5:31:03
19,M,2:32:18,5:31:04
57,M,2:05:29,5:31:04
33,M,2:08:31,5:31:04
57,W,2:26:23,5:31:04
56,M,2:14:43,5:31:04
63,M,2:12:31,5:31:04
45,M,2:13:41,5:31:04
42,M,2:13:12,5:31:05
39,W,2:18:04,5:31:05
50,M,2:22:26,5:31:05
41,W,2:12:51,5:31:06
43,M,2:24:04,5:31:06
30,M,2:17:46,5:31:06
62,M,2:12:14,5:31:07
32,W,2:19:54,5:31:07
54,W,2:13:37,5:31:07
24,W,2:13:40,5:31:07
37,M,2:09:51,5:31:08
25,W,2:04:36,5:31:08
31,W,2:14:03,5:31:08
71,M,2:12:40,5:31:08
28,W,2:09:54,5:31:08
28,W,2:36:08,5:31:09
39,W,2:14:15,5:31:09
27,M,2:10:30,5:31:09
66,M,2:28:03,5:31:09
49,M,2:14:33,5:31:09
36,M,2:23:13,5:31:10
36,M,2:03:40,5:31:10
31,M,2:21:57,5:31:10
37,W,2:14:19,5:31:10
58,M,2:26:57,5:31:11
45,M,2:27:57,5:31:12
42,M,2:16:52,5:31:12
35,W,2:21:20,5:31:12
30,W,2:14:58,5:31:12
46,M,2:02:50,5:31:12
61,M,2:08:21,5:31:13
34,M,2:17:07,5:31:14
58,M,2:04:28,5:31:15
45,M,2:04:21,5:31:15
47,M,2:17:15,5:31:15
40,W,2:13:24,5:31:16
55,M,2:22:32,5:31:16
43,M,2:14:54,5:31:16
27,W,2:27:00,5:31:17
44,W,2:21:38,5:31:17
45,W,2:16:29,5:31:17
55,M,2:27:38,5:31:17
36,W,2:19:00,5:31:18
32,M,2:09:20,5:31:18
44,M,2:24:30,5:31:18
60,W,2:17:40,5:31:18
59,M,2:19:18,5:31:18
36,W,2:23:47,5:31:19
63,M,2:16:50,5:31:19
29,W,2:22:30,5:31:19
46,M,2:01:21,5:31:19
50,M,2:19:58,5:31:20
65,W,2:28:18,5:31:20
51,M,2:11:13,5:31:20
21,M,2:00:32,5:31:20
42,M,2:23:19,5:31:20
51,M,2:20:21,5:31:21
35,W,2:14:54,5:31:21
30,W,2:19:32,5:31:21
30,W,2:16:53,5:31:21
44,M,2:19:52,5:31:21
26,W,2:17:44,5:31:22
38,M,2:22:14,5:31:23
48,W,2:21:43,5:31:24
34,M,2:13:57,5:31:24
43,W,2:13:53,5:31:24
40,W,2:15:12,5:31:24
47,M,2:21:21,5:31:24
38,W,2:27:54,5:31:25
56,M,2:02:03,5:31:25
37,M,2:13:36,5:31:25
51,M,2:19:53,5:31:26
37,M,2:24:46,5:31:26
58,M,2:05:54,5:31:26
32,M,2:03:21,5:31:26
51,W,2:19:27,5:31:27
32,M,2:15:27,5:31:27
66,M,2:08:02,5:31:28
63,M,2:11:38,5:31:28
33,M,2:14:51,5:31:28
35,M,2:17:13,5:31:28
61,M,2:11:57,5:31:28
31,W,2:21:09,5:31:28
34,W,2:20:42,5:31:29
39,W,2:12:53,5:31:29
68,M,2:14:29,5:31:30
42,W,2:21:29,5:31:30
39,W,2:11:12,5:31:30
39,W,2:12:05,5:31:30
29,M,2:13:43,5:31:30
45,M,2:12:18,5:31:30
24,W,2:20:27,5:31:31
31,W,2:20:08,5:31:31
31,M,2:34:35,5:31:31
60,W,2:14:41,5:31:33
46,W,2:20:31,5:31:33
34,W,2:12:06,5:31:33
54,M,2:13:46,5:31:33
49,M,2:18:22,5:31:33
35,M,2:19:49,5:31:34
31,W,2:24:26,5:31:34
44,W,2:15:24,5:31:35
41,M,2:06:27,5:31:35
32,M,2:12:25,5:31:35
27,W,2:16:36,5:31:36
33,M,2:06:25,5:31:37
42,W,2:24:06,5:31:37
34,W,2:07:00,5:31:38
27,M,2:15:54,5:31:38
51,W,2:11:00,5:31:38
52,M,2:12:45,5:31:39
32,W,2:16:06,5:31:39
37,W,2:18:15,5:31:40
55,M,2:05:09,5:31:41
39,W,2:21:53,5:31:41
49,W,2:24:58,5:31:41
51,M,2:19:48,5:31:42
29,W,2:17:00,5:31:42
52,M,2:10:22,5:31:42
31,M,2:16:04,5:31:43
55,W,2:18:25,5:31:43
58,M,2:11:52,5:31:43
39,M,2:23:33,5:31:43
28,M,2:18:00,5:31:44
35,W,2:22:26,5:31:45
48,W,2:18:25,5:31:46
50,M,2:09:28,5:31:47
57,M,2:08:24,5:31:47
47,W,2:22:05,5:31:48
36,W,2:18:43,5:31:49
44,M,2:23:15,5:31:49
30,M,2:05:03,5:31:49
56,M,2:09:12,5:31:50
45,M,2:21:11,5:31:50
56,W,2:16:40,5:31:50
27,W,2:10:29,5:31:50
46,M,2:15:01,5:31:51
56,W,2:27:35,5:31:52
49,W,2:11:07,5:31:52
49,W,2:21:16,5:31:52
35,M,2:17:58,5:31:53
25,W,2:07:51,5:31:53
53,M,2:24:16,5:31:54
44,M,2:21:05,5:31:55
32,W,2:30:36,5:31:55
26,M,2:10:27,5:31:55
33,W,2:14:09,5:31:56
43,W,2:15:40,5:31:57
28,W,2:16:55,5:31:57
51,M,2:15:58,5:31:57
31,M,2:32:15,5:31:58
41,W,2:14:07,5:31:58
40,W,2:12:33,5:31:58
27,W,2:15:39,5:31:58
37,M,2:28:49,5:31:58
38,M,2:11:53,5:31:59
44,W,2:28:43,5:31:59
27,W,2:25:30,5:32:00
55,W,2:29:20,5:32:00
39,W,2:23:28,5:32:00
34,M,2:18:04,5:32:01
29,W,2:19:22,5:32:01
36,M,2:13:36,5:32:01
44,M,2:17:34,5:32:02
42,M,2:08:55,5:32:02
53,W,2:22:39,5:32:02
32,M,1:55:44,5:32:03
27,M,2:00:17,5:32:03
37,W,2:19:00,5:32:03
44,M,2:13:54,5:32:03
26,W,2:20:16,5:32:04
21,M,2:23:51,5:32:05
32,W,2:16:58,5:32:05
37,M,2:25:23,5:32:05
54,M,1:56:10,5:32:05
44,M,2:12:10,5:32:06
56,M,2:09:53,5:32:06
43,M,2:09:57,5:32:06
54,M,1:59:18,5:32:07
37,M,2:15:00,5:32:07
26,M,2:17:45,5:32:08
24,W,2:13:34,5:32:08
51,W,2:26:15,5:32:08
41,W,2:21:24,5:32:09
34,M,2:14:27,5:32:09
42,M,2:13:51,5:32:09
39,M,2:14:17,5:32:10
71,M,2:36:00,5:32:10
46,W,2:23:58,5:32:10
26,W,2:19:03,5:32:11
38,W,2:15:00,5:32:13
40,M,2:09:06,5:32:13
46,M,2:16:40,5:32:13
45,M,2:20:28,5:32:14
43,M,2:13:08,5:32:14
43,W,2:23:43,5:32:14
29,W,2:18:05,5:32:14
47,M,2:05:44,5:32:14
32,M,2:13:25,5:32:14
51,W,2:19:41,5:32:14
50,M,2:07:53,5:32:14
35,M,2:20:03,5:32:14
24,W,2:13:07,5:32:16
25,W,2:21:06,5:32:16
31,W,2:19:29,5:32:16
46,W,2:15:49,5:32:16
37,M,2:18:20,5:32:16
45,M,2:08:58,5:32:17
66,M,2:02:18,5:32:17
47,M,2:19:02,5:32:17
28,M,2:19:03,5:32:17
31,M,2:20:28,5:32:17
32,W,2:21:12,5:32:17
30,W,2:30:10,5:32:17
42,W,2:28:36,5:32:20
35,M,2:22:57,5:32:21
42,M,2:20:07,5:32:21
35,M,2:16:47,5:32:21
33,M,2:20:43,5:32:21
39,W,2:07:32,5:32:21
53,W,2:23:53,5:32:22
29,M,2:09:28,5:32:23
57,M,2:12:03,5:32:23
29,M,2:12:51,5:32:24
29,W,2:15:07,5:32:25
49,W,2:20:34,5:32:25
49,M,2:11:02,5:32:25
49,W,2:19:20,5:32:25
46,W,2:23:43,5:32:26
37,M,2:18:11,5:32:26
41,W,2:27:08,5:32:26
35,M,2:13:47,5:32:26
52,W,2:36:05,5:32:26
25,W,2:12:48,5:32:26
50,M,2:16:39,5:32:27
44,M,2:14:04,5:32:28
54,M,2:08:47,5:32:28
53,M,2:21:07,5:32:28
30,W,2:19:09,5:32:28
38,M,2:01:52,5:32:28
35,W,2:15:02,5:32:29
38,M,2:21:10,5:32:29
45,W,2:20:09,5:32:29
42,M,2:13:05,5:32:30
44,M,2:30:34,5:32:30
36,M,2:10:07,5:32:30
42,W,2:13:32,5:32:30
25,M,2:26:24,5:32:30
35,M,2:23:13,5:32:30
25,W,2:16:11,5:32:31
53,M,2:20:18,5:32:31
23,W,2:16:25,5:32:31
39,W,2:20:33,5:32:31
60,M,2:17:07,5:32:32
41,M,2:10:24,5:32:32
32,W,2:16:46,5:32:32
47,W,2:26:21,5:32:32
44,M,2:16:26,5:32:32
70,M,2:10:37,5:32:32
34,W,2:21:51,5:32:32
50,W,2:24:22,5:32:32
33,M,2:14:25,5:32:33
30,M,2:16:13,5:32:33
59,W,2:23:59,5:32:34
39,W,2:19:31,5:32:34
52,W,2:17:33,5:32:34
59,M,2:18:17,5:32:34
30,W,2:23:47,5:32:35
33,M,2:11:45,5:32:36
51,M,2:20:42,5:32:36
41,M,2:02:23,5:32:37
60,M,2:08:18,5:32:37
66,M,2:15:03,5:32:37
37,W,2:13:01,5:32:37
48,M,2:29:24,5:32:38
30,W,2:24:45,5:32:38
23,M,2:07:16,5:32:38
62,M,2:05:32,5:32:39
36,W,2:12:36,5:32:39
50,W,2:16:47,5:32:39
38,M,2:10:27,5:32:41
52,M,2:18:07,5:32:41
43,M,2:15:19,5:32:42
36,M,2:16:06,5:32:43
46,M,2:13:37,5:32:44
30,W,2:25:37,5:32:44
31,M,2:16:53,5:32:44
43,M,2:27:06,5:32:44
52,M,2:18:33,5:32:44
51,M,2:15:05,5:32:44
57,M,2:09:02,5:32:45
47,M,2:15:51,5:32:45
30,W,2:12:39,5:32:45
34,W,2:22:56,5:32:46
28,W,2:24:32,5:32:47
62,W,2:27:01,5:32:47
42,M,2:22:07,5:32:47
61,M,1:54:30,5:32:47
28,M,2:04:35,5:32:47
34,M,2:15:00,5:32:48
57,M,2:18:14,5:32:49
54,M,2:08:30,5:32:49
59,M,2:14:50,5:32:49
34,W,2:18:09,5:32:50
45,W,2:16:01,5:32:50
51,W,2:13:35,5:32:51
26,W,2:31:33,5:32:51
40,M,2:21:26,5:32:51
50,W,2:19:14,5:32:51
57,M,2:12:46,5:32:51
48,W,2:20:45,5:32:51
30,W,2:14:55,5:32:51
41,W,2:16:55,5:32:52
43,M,2:14:30,5:32:54
57,W,2:19:48,5:32:54
32,W,2:15:27,5:32:54
51,W,2:23:09,5:32:54
30,W,2:15:38,5:32:54
55,W,2:17:01,5:32:55
48,M,2:17:56,5:32:56
34,W,2:11:27,5:32:56
29,M,2:16:36,5:32:57
65,M,2:12:24,5:32:57
33,W,2:25:47,5:32:57
42,W,2:23:18,5:32:57
45,W,2:23:35,5:32:58
28,W,2:08:55,5:32:58
51,M,2:09:33,5:32:58
39,W,2:19:47,5:32:59
33,M,2:16:55,5:32:59
39,W,2:17:09,5:33:00
53,W,2:26:27,5:33:00
34,W,2:17:01,5:33:00
19,W,2:16:50,5:33:00
34,M,2:18:04,5:33:01
30,M,2:10:34,5:33:01
18,W,2:23:48,5:33:01
28,M,2:11:52,5:33:01
36,W,2:22:28,5:33:01
45,M,2:07:02,5:33:01
29,W,2:18:10,5:33:02
32,W,2:18:29,5:33:02
40,M,2:15:11,5:33:03
49,W,2:13:10,5:33:03
61,M,2:16:52,5:33:03
39,W,2:24:20,5:33:03
44,W,2:18:07,5:33:03
32,W,2:21:29,5:33:03
30,W,2:30:59,5:33:04
32,M,2:22:46,5:33:04
54,M,2:19:37,5:33:04
50,W,2:16:27,5:33:04
36,M,2:09:28,5:33:05
32,M,2:15:52,5:33:05
56,M,2:08:51,5:33:05
37,M,2:17:05,5:33:06
29,M,2:17:15,5:33:06
37,W,2:21:07,5:33:06
59,M,2:16:47,5:33:06
39,M,2:20:35,5:33:07
38,M,2:05:38,5:33:07
49,M,2:08:53,5:33:07
55,M,2:18:56,5:33:07
64,M,2:11:50,5:33:08
34,W,2:16:34,5:33:09
33,W,2:24:35,5:33:10
43,M,2:22:49,5:33:10
57,M,2:17:47,5:33:11
50,M,2:13:36,5:33:11
28,W,2:13:01,5:33:11
54,W,2:24:46,5:33:12
33,W,2:28:27,5:33:12
52,M,2:27:27,5:33:12
55,W,2:32:12,5:33:13
48,W,2:16:41,5:33:13
48,W,2:26:31,5:33:14
27,W,2:23:33,5:33:14
39,W,2:15:17,5:33:14
55,M,2:17:56,5:33:14
44,M,2:22:47,5:33:15
51,W,2:15:07,5:33:15
49,M,2:15:54,5:33:15
59,M,2:20:02,5:33:15
40,W,2:18:10,5:33:15
39,W,2:21:38,5:33:15
36,M,2:13:06,5:33:16
49,W,2:24:43,5:33:16
47,M,2:14:20,5:33:16
45,W,2:22:30,5:33:17
36,M,2:13:49,5:33:17
52,M,2:22:12,5:33:17
41,M,2:15:47,5:33:17
41,W,2:31:43,5:33:18
56,M,2:12:03,5:33:18
32,W,2:18:35,5:33:19
30,M,2:21:26,5:33:19
34,W,2:07:34,5:33:19
43,M,2:01:10,5:33:20
45,M,2:14:26,5:33:20
55,M,2:20:59,5:33:20
49,W,2:15:35,5:33:20
48,M,2:14:55,5:33:20
38,W,2:20:35,5:33:21
36,W,2:28:00,5:33:21
46,W,2:19:16,5:33:21
50,W,2:29:46,5:33:21
45,W,1:56:57,5:33:22
32,M,2:15:33,5:33:22
51,M,2:00:29,5:33:22
35,M,2:28:17,5:33:22
49,M,2:18:49,5:33:22
41,W,2:07:18,5:33:22
51,W,2:05:33,5:33:22
36,W,2:19:36,5:33:22
41,W,2:20:55,5:33:22
48,M,2:12:17,5:33:22
44,M,2:16:04,5:33:23
42,M,2:06:19,5:33:23
29,W,2:15:40,5:33:25
71,M,2:03:25,5:33:25
33,M,2:15:11,5:33:25
31,W,2:18:41,5:33:26
44,M,2:15:29,5:33:26
35,M,2:14:15,5:33:26
46,W,2:22:34,5:33:26
48,M,2:23:07,5:33:26
30,M,2:15:15,5:33:27
31,W,2:13:34,5:33:27
50,M,2:23:45,5:33:27
39,W,2:19:46,5:33:27
28,W,2:15:28,5:33:28
45,M,2:16:47,5:33:28
44,W,2:16:29,5:33:28
40,W,2:24:23,5:33:29
40,M,2:14:20,5:33:31
62,M,2:27:26,5:33:31
63,W,2:14:46,5:33:32
38,M,2:20:03,5:33:32
57,M,2:09:47,5:33:33
46,M,2:27:38,5:33:33
33,W,2:17:23,5:33:34
39,M,2:08:05,5:33:34
47,M,2:28:20,5:33:35
27,M,2:18:17,5:33:35
32,W,2:21:06,5:33:36
28,M,2:25:55,5:33:36
46,W,2:19:11,5:33:36
53,W,2:19:11,5:33:36
38,M,2:17:03,5:33:37
44,M,2:00:25,5:33:37
36,W,2:14:50,5:33:37
37,W,2:14:57,5:33:37
42,M,2:09:44,5:33:38
39,M,2:21:42,5:33:38
26,M,2:14:32,5:33:38
36,W,2:27:33,5:33:38
45,M,2:06:55,5:33:39
41,W,2:20:16,5:33:39
26,W,2:14:00,5:33:39
31,W,2:26:28,5:33:41
37,M,2:12:23,5:33:41
49,M,2:18:27,5:33:41
33,W,2:13:54,5:33:42
31,M,2:19:57,5:33:42
40,W,2:13:17,5:33:43
60,M,2:17:46,5:33:43
50,W,2:18:08,5:33:43
41,M,2:16:57,5:33:44
42,W,2:22:02,5:33:44
44,M,2:19:24,5:33:44
30,W,2:17:38,5:33:44
30,M,2:20:30,5:33:45
36,M,2:12:27,5:33:45
31,W,2:19:32,5:33:45
40,M,2:12:22,5:33:45
47,M,2:20:20,5:33:46
50,W,2:26:06,5:33:46
30,M,1:59:40,5:33:47
60,M,2:18:47,5:33:47
46,W,2:07:24,5:33:47
35,M,2:11:52,5:33:47
61,M,2:15:13,5:33:47
56,M,2:17:38,5:33:48
30,W,2:25:21,5:33:48
56,M,2:10:08,5:33:48
46,W,2:21:19,5:33:49
28,W,2:19:43,5:33:49
40,M,1:59:14,5:33:49
47,M,2:13:52,5:33:49
23,M,2:21:53,5:33:49
46,W,2:11:07,5:33:50
44,M,2:20:44,5:33:51
46,M,2:17:49,5:33:51
43,M,2:00:33,5:33:51
52,M,2:12:44,5:33:51
45,W,2:26:46,5:33:51
48,M,2:05:37,5:33:52
40,W,2:20:46,5:33:52
48,M,2:18:29,5:33:52
65,M,2:18:40,5:33:52
30,W,2:24:17,5:33:52
22,W,2:11:35,5:33:52
32,M,2:39:42,5:33:52
50,W,2:15:24,5:33:52
39,M,2:13:51,5:33:53
24,W,2:15:47,5:33:53
37,W,2:15:25,5:33:53
37,M,2:22:19,5:33:53
41,M,2:05:45,5:33:54
32,W,2:04:47,5:33:54
42,W,2:06:56,5:33:54
42,M,2:17:25,5:33:55
38,M,2:16:09,5:33:56
52,M,2:26:05,5:33:56
59,M,2:18:46,5:33:56
36,W,2:19:17,5:33:58
51,M,2:14:34,5:33:58
37,W,2:21:00,5:33:58
50,M,2:22:41,5:33:58
45,M,2:13:14,5:34:01
48,W,2:27:15,5:34:01
34,W,2:14:43,5:34:01
31,M,2:19:39,5:34:01
35,W,2:13:00,5:34:02
52,W,2:14:12,5:34:02
55,M,2:17:01,5:34:02
53,M,2:16:20,5:34:02
